cycle,type,temperature,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct
41,3,24,805.7442626953125+41.75448608398438i,357.3834228515625+27.50423431396484i,2.250229076320549-0.05634380445115447i,0.1361267752417777-0.03444772063393182i,0.05614608183675814-0.001192039366592796i,0.06158094574229446,0.03816813609946085
41,3,24,806.2548217773438+42.80956268310547i,357.6881408691406+26.35475921630859i,2.250671823093063-0.04614732612977881i,0.1255827484969775-0.03954258162996568i,0.05669379688706086-0.00109395286838418i,0.06158094574229446,0.03816813609946085
41,3,24,802.3042602539062+41.4549560546875i,360.4934997558594+27.5850830078125i,2.221364622465146-0.05498454607380043i,0.118893701427776-0.04172246075766844i,0.0543315552921483-0.001188791352780935i,0.06158094574229446,0.03816813609946085
41,3,24,803.691650390625+40.86766815185547i,359.3422241210938+27.03899765014648i,2.232480838284576-0.05425573361495143i,0.1161226737707772-0.04177368021297102i,0.05287542174754348-0.001048517355789629i,0.06158094574229446,0.03816813609946085
41,3,24,804.3955688476562+1.239631652832031i,360.9279174804688+9.629111289978027i,2.227193995394165-0.05598421794092068i,0.1170312481840366-0.04006902680774547i,0.05197308495149879-0.001293960121652772i,0.06158094574229446,0.03816813609946085
41,3,24,801.7394409179688+2.462184906005859i,363.31396484375+9.841763496398926i,2.205305264791242-0.05296220296874165i,0.1211644569387042-0.03662284892508918i,0.05091986669518971-0.001567135064079265i,0.06158094574229446,0.03816813609946085
41,3,24,799.7669677734375+2.532611846923828i,365.0989379882812+8.50284481048584i,2.189522589229168-0.0440553429899629i,0.1278803252767786-0.03123415973888502i,0.04989333585947379-0.001490100285113787i,0.06158094574229446,0.03816813609946085
41,3,24,799.058837890625+1.502841949462891i,366.2731323242188+9.570612907409668i,2.180211472371077-0.052865242902268i,0.1363662464933467-0.02367575371757237i,0.04872127595751492-0.001274738833509748i,0.06158094574229446,0.03816813609946085
41,3,24,797.0751953125+1.025033950805664i,368.0347900390625+8.877300262451172i,2.164568262046759-0.04942600249292956i,0.1456871021838842-0.01388752567823364i,0.04906700971193839-0.001338296026027124i,0.06158094574229446,0.03816813609946085
41,3,24,794.97998046875+1.77271842956543i,368.1213684082031+8.987421989440918i,2.158390495562204-0.04787999090698219i,0.154887539777233-0.002128609985916117i,0.04666479405843289-0.0007064467385465025i,0.06158094574229446,0.03816813609946085
41,3,24,795.5640258789062+12.58538055419922i,370.2432250976562+12.72224998474121i,2.147393049186484-0.03979624645166851i,0.1631352982340535+0.01095252104831953i,0.04601882215843334-0.001795257848482872i,0.06158094574229446,0.03816813609946085
41,3,24,794.6428833007812+13.81456756591797i,368.7257385253906+11.82351303100586i,2.154092033264642-0.03160714439404372i,0.1698611638207017+0.0243504238199672i,0.04471882391727759-0.001221292830332224i,0.06158094574229446,0.03816813609946085
41,3,24,793.6244506835938+16.37409591674805i,371.05322265625+7.645910263061523i,2.138843779081122+5.575565423822597e-05i,0.1748402826291497+0.03682606205679297i,0.04483851802103252-0.001092840747777916i,0.06158094574229446,0.03816813609946085
41,3,24,793.7139282226562+15.13461494445801i,371.16552734375+10.44270324707031i,2.137891476253424-0.01937343526474092i,0.1781756852669782+0.04708156719141523i,0.04358916109055719-0.001106528125139705i,0.06158094574229446,0.03816813609946085
41,3,24,794.562255859375+18.91762351989746i,369.9034118652344+6.08694314956665i,2.148286144465942+0.01579095434691372i,0.1801806135576444+0.05393760603141585i,0.04227520177274589-0.001118879081186964i,0.06158094574229446,0.03816813609946085
41,3,24,794.9723510742188+36.20954132080078i,369.4217529296875+18.72122573852539i,2.151379136119641-0.0110088621024513i,0.1811951219709124+0.05647857255882486i,0.04023300352330902-0.001143218859229251i,0.06158094574229446,0.03816813609946085
41,3,24,794.9880981445312+37.26181030273438i,368.2118835449219+14.92014789581299i,2.159605283121167+0.01368826023066845i,0.1813991904761592+0.05415713691128404i,0.04003771447201428-0.0009887630044421913i,0.06158094574229446,0.03816813609946085
41,3,24,794.870361328125+40.90966033935547i,368.6679992675781+12.21486282348633i,2.157368404018708+0.03948729277687425i,0.1806922238709028+0.04686910457964103i,0.03801684746179358-0.0007923192307099993i,0.06158094574229446,0.03816813609946085
41,3,24,794.1162109375+46.37782287597656i,370.0967102050781+8.761012077331543i,2.147462237192981+0.07447750687932822i,0.1786971999432989+0.03500645490688395i,0.03692155369955372-0.0005352661858736441i,0.06158094574229446,0.03816813609946085
41,3,24,795.3403930664062+55.58692932128906i,368.9553527832031-0.8109612464904785i,2.155313279977138+0.1553976773419697i,0.1749172961785305+0.01946975020980629i,0.03829360212676253-0.0001159737334601321i,0.06158094574229446,0.03816813609946085
41,3,24,796.9909057617188+68.09438323974609i,367.3051147460938-15.8892765045166i,2.157775691016164+0.2787325134304167i,0.1690228527828266+0.001589438638332967i,0.0372008874281538+7.061641200436667e-05i,0.06158094574229446,0.03816813609946085
41,3,24,805.953369140625+85.28511047363281i,357.4149169921875-34.92458343505859i,2.210529052724629+0.4546170545385683i,0.161184636378371-0.01709734745916371i,0.03790333327259264+0.0004668682648788537i,0.06158094574229446,0.03816813609946085
41,3,24,823.8703002929688+104.1550979614258i,340.7974243164062-52.35442352294922i,2.315872590683604+0.6613937087446873i,0.1523259026448993-0.03521215576157635i,99999+0i,0.06158094574229446,0.03816813609946085
41,3,24,845.2283935546875+118.9511642456055i,318.2549438476562-69.70611572265625i,2.456131879399819+0.9117174229979877i,0.1441917604423181-0.05192996011024234i,99999+0i,0.06158094574229446,0.03816813609946085
41,3,24,869.1126098632812+125.0102844238281i,290.7967834472656-83.06683349609375i,2.649719476113319+1.186787855306778i,0.1392631589634658-0.06717828840521035i,99999+0i,0.06158094574229446,0.03816813609946085
41,3,24,891.6282348632812+114.3287811279297i,264.8903503417969-94.24757385253906i,2.851485424307448+1.446162020437856i,0.1407284839444067-0.08136146828834298i,99999+0i,0.06158094574229446,0.03816813609946085
41,3,24,903.8661499023438+77.08587646484375i,241.8508148193359-104.6635513305664i,3.031590699665441+1.630686775097913i,0.1528067690601482-0.09429569643844535i,99999+0i,0.06158094574229446,0.03816813609946085
41,3,24,910.9098510742188+15.64699649810791i,219.286376953125-126.1792907714844i,3.089873653903576+1.849294371842541i,0.1814034532064731-0.1028175624015717i,99999+0i,0.06158094574229446,0.03816813609946085
41,3,24,913.8509521484375-109.3988189697266i,178.5951080322266-145.5907745361328i,3.374025806231496+2.137954480788566i,0.2337935155766294-0.0959557592533339i,99999+0i,0.06158094574229446,0.03816813609946085
41,3,24,880.9157104492188-277.7095031738281i,135.9727630615234-158.4682312011719i,3.756554464129692+2.335651868925933i,0.3124429728166024-0.04662245619535409i,99999+0i,0.06158094574229446,0.03816813609946085
41,3,24,806.2603149414062-444.9008483886719i,90.46643829345703-153.9960021972656i,4.434392748408947+2.630565671955527i,0.3909132013860956+0.09485227030431571i,99999+0i,0.06158094574229446,0.03816813609946085
43,3,24,-1-1i,-1-1i,1-0i,0.1104237197810127+0.7123832103837491i,0.08775805396665175-0.004012835560922666i,0.07946205744298855,0.04235220025511476
43,3,24,879.052001953125+31.62331581115723i,151.68359375+58.86794281005859i,5.106999305585178-1.773528834531849i,-0.3570809506443332-0.2589987557875038i,0.0736633418029207-0.001482304863273196i,0.07946205744298855,0.04235220025511476
43,3,24,797.51611328125+40.43747329711914i,360.9592590332031+76.57061004638672i,2.137034306146108-0.3413031917909959i,0.175785855792348-0.1319490938262688i,0.07111671611309812-0.002196191200607847i,0.07946205744298855,0.04235220025511476
43,3,24,841.5550537109375+50.98030853271484i,313.65625+67.32844543457031i,2.598218736100428-0.3951897016810635i,0.03352468032350835+0.03532940559536733i,0.073377370993193-0.001477359969814054i,0.07946205744298855,0.04235220025511476
43,3,24,828.7440795898438+52.76943206787109i,330.1986694335938+57.22122573852539i,2.463547168094008-0.2671051240346641i,0.02679578221574202-0.07502041595524789i,0.07389996136289716-0.001817994204584645i,0.07946205744298855,0.04235220025511476
43,3,24,825.5472412109375+53.81673812866211i,332.9021606445312+57.60110855102539i,2.434923220681091-0.2596484758520349i,0.1569459960619901-0.07063914511822376i,0.07375627914852567-0.001972672514849918i,0.07946205744298855,0.04235220025511476
43,3,24,826.970703125+58.62235641479492i,332.1323852539062+50.56885528564453i,2.459735593710794-0.1980043494230188i,0.2326565056499782+0.03158043771193335i,0.07161334139710966-0.002247717789267548i,0.07946205744298855,0.04235220025511476
43,3,24,825.885009765625+62.89614486694336i,332.5940551757812+49.95772552490234i,2.456151922666306-0.1798216708998958i,0.2409285324245363+0.1288557980756369i,0.07216119837686134-0.002041461740039973i,0.07946205744298855,0.04235220025511476
43,3,24,825.3812255859375+64.38976287841797i,333.1100463867188+47.28861236572266i,2.455753759303627-0.1553223184715701i,0.2261681192401861+0.1852120547275279i,0.07008810939106554-0.002015585511201473i,0.07946205744298855,0.04235220025511476
43,3,24,822.9380493164062+62.11579895019531i,335.7113342285156+47.83027648925781i,2.428394176625992-0.1609566327776956i,0.2157223899478039+0.2033509239229092i,0.06938299406539027-0.002393829699118194i,0.07946205744298855,0.04235220025511476
43,3,24,823.7674560546875+55.91719818115234i,336.2949829101562+40.94718551635742i,2.433703154857299-0.130052776922391i,0.2153422774280664+0.193381047979603i,0.06982260815526253-0.002161786456840482i,0.07946205744298855,0.04235220025511476
43,3,24,820.55029296875+56.51036834716797i,339.4156799316406+40.65605926513672i,2.40300300610934-0.121344612870596i,0.220050399781031+0.1641642800814107i,0.06544091337107519-0.002338051269540919i,0.07946205744298855,0.04235220025511476
43,3,24,820.7515869140625+54.34810638427734i,340.6017761230469+41.21598434448242i,2.393963668597856-0.130126927717194i,0.222592985354392+0.1236272119649318i,0.06889902986345023-0.002166127031512196i,0.07946205744298855,0.04235220025511476
43,3,24,819.3367919921875+56.84380340576172i,340.3309631347656+39.61325454711914i,2.394471191921839-0.1116824431003385i,0.2180181507053575+0.07945686278099535i,0.06516093174100557-0.00266576892146259i,0.07946205744298855,0.04235220025511476
43,3,24,817.05908203125+56.19013595581055i,345.9150390625+40.40385437011719i,2.348949300254538-0.1119247940170279i,0.2052230208366029+0.03835807038963669i,0.06333258167233584-0.002142117631221666i,0.07946205744298855,0.04235220025511476
43,3,24,818.3599853515625+37.41259002685547i,342.6246337890625+30.48135757446289i,2.379385442272834-0.1024862341572104i,0.186321980123085+0.00483257325067476i,0.0625714489768837-0.001902795542383667i,0.07946205744298855,0.04235220025511476
43,3,24,815.6502075195312+34.86171722412109i,346.5365600585938+32.43394470214844i,2.342614978253843-0.1186556692085713i,0.1649491216661857-0.01937125487671387i,0.06256308653298544-0.00231839456734873i,0.07946205744298855,0.04235220025511476
43,3,24,812.9806518554688+36.19097137451172i,350.0225219726562+31.29670715332031i,2.313402311827809-0.1034530666841097i,0.1446242856450723-0.03482245995993406i,0.05981690931010971-0.002639735127538379i,0.07946205744298855,0.04235220025511476
43,3,24,812.2991333007812+37.09751892089844i,351.1760864257812+29.09589004516602i,2.306004794557063-0.08542080222623394i,0.1278346850266225-0.04339116719528804i,0.05892639834375261-0.001987802408515848i,0.07946205744298855,0.04235220025511476
43,3,24,810.4357299804688+35.73274230957031i,352.0749816894531+31.82493209838867i,2.292327840188976-0.1057173542212097i,0.1158734490245981-0.04722350104489617i,0.05345694428359296-0.002121749491739045i,0.07946205744298855,0.04235220025511476
43,3,24,808.14501953125+36.9549560546875i,354.0808715820312+32.93362045288086i,2.272422545146846-0.1069929177096806i,0.1091177430533757-0.04805004225669846i,0.05663087736022996-0.002497321304825118i,0.07946205744298855,0.04235220025511476
43,3,24,806.09521484375-3.331291198730469i,357.6089782714844+12.67884540557861i,2.250964869922663-0.08912227805889421i,0.1073947175002067-0.04688437448447344i,0.05378721332780938-0.002139175780614245i,0.07946205744298855,0.04235220025511476
43,3,24,800.0947265625-3.252670288085938i,364.0065612792969+13.74547958374023i,2.194556080707005-0.09180575199900309i,0.1102271721069586-0.04401694080391728i,0.05266536552987949-0.002112259258002858i,0.07946205744298855,0.04235220025511476
43,3,24,807.1953735351562-1.981000900268555i,361.3190002441406+15.11509990692139i,2.229892461702167-0.09876604390157968i,0.1169154216262722-0.03919226535688196i,0.05137603604440468-0.001829160485621206i,0.07946205744298855,0.04235220025511476
43,3,24,800.8134155273438-2.224617004394531i,363.5353393554688+13.2189416885376i,2.199717879645332-0.08610595999320926i,0.1265213701928164-0.03189207447367606i,0.05007859885229535-0.001733961046977592i,0.07946205744298855,0.04235220025511476
43,3,24,798.7042846679688-0.9558258056640625i,365.414794921875+11.29465866088867i,2.183579992491963-0.07010831754933142i,0.1378613779689642-0.02166640222932363i,0.04924940606856758-0.001842260772761109i,0.07946205744298855,0.04235220025511476
43,3,24,798.1389770507812+1.158903121948242i,366.7167663574219+10.76547431945801i,2.174663939229631-0.06068003350463493i,0.1495941105573157-0.008444386230411003i,0.04733825934027806-0.001425606372592912i,0.07946205744298855,0.04235220025511476
43,3,24,796.4359130859375+10.38667678833008i,367.9345703125+14.74390983581543i,2.162271993408575-0.05841708895345037i,0.1604246481389088+0.007258087489832401i,0.04675678626583075-0.001694118883125975i,0.07946205744298855,0.04235220025511476
43,3,24,795.9471435546875+11.43362998962402i,368.8414611816406+14.45011138916016i,2.155871011202195-0.05346184835006439i,0.1693670720384066+0.02430120127603871i,0.04499681682107299-0.001360788969310303i,0.07946205744298855,0.04235220025511476
43,3,24,793.4463500976562+13.13181686401367i,369.4823913574219+11.63697814941406i,2.146443958116337-0.03206189212970734i,0.1759558026140452+0.04106607686385964i,0.04486909510129412-0.00115260682285445i,0.07946205744298855,0.04235220025511476
43,3,24,794.7844848632812+15.61280250549316i,370.2846374511719+9.591103553771973i,2.146067275231952-0.01342305475817416i,0.1803018285717178+0.05572343145028958i,0.04335059496682975-0.001075613361329987i,0.07946205744298855,0.04235220025511476
43,3,24,794.7597045898438+18.43301773071289i,369.4230041503906+6.933079719543457i,2.151532759510374+0.00951827458039589i,0.1829514064444506+0.06652735741354816i,0.04260840173485349-0.001096396906129504i,0.07946205744298855,0.04235220025511476
43,3,24,793.7484130859375+35.43196868896484i,368.7679443359375+18.83819198608398i,2.151726471623093-0.01383706952674195i,0.184587504572786+0.07205095280011881i,0.04175843515046528-0.0009472645141446145i,0.07946205744298855,0.04235220025511476
43,3,24,794.8814697265625+38.81098937988281i,368.6445617675781+15.4476261138916i,2.156851665828507+0.01489985702407518i,0.1856777984043312+0.07133894745507575i,0.04088859879194975-0.0006626897303582153i,0.07946205744298855,0.04235220025511476
43,3,24,795.0770263671875+42.32098770141602i,368.1312255859375+12.56993865966797i,2.161170934340634+0.04116793298252575i,0.1861975738507425+0.06401042694081793i,0.04014177022543-0.0004043337989293306i,0.07946205744298855,0.04235220025511476
43,3,24,794.9081420898438+47.10579299926758i,367.4867553710938+6.900781631469727i,2.164737042314852+0.08753353668002536i,0.1855448142752347+0.05035718254933816i,0.03846167751162845-0.000758676060113639i,0.07946205744298855,0.04235220025511476
43,3,24,795.509765625+56.95165252685547i,367.374755859375-3.286667823791504i,2.163830307169399+0.1743817258856415i,0.1827240409653059+0.03143269722326985i,0.04111006128049752+5.062094462394048e-05i,0.07946205744298855,0.04235220025511476
43,3,24,798.4955444335938+70.67506408691406i,363.6924743652344-18.35052490234375i,2.180168676928205+0.30432937573804i,0.1767973167630397+0.009040854730444393i,0.03962204519976855+9.753032125049899e-05i,0.07946205744298855,0.04235220025511476
43,3,24,807.309326171875+85.50613403320312i,355.1591186523438-32.66927719116211i,2.232060197612505+0.4460702795341861i,0.167479724447836-0.01451562774975413i,0.04003394220386258+0.0006388243569703018i,0.07946205744298855,0.04235220025511476
43,3,24,825.8858032226562+104.4154357910156i,336.2908630371094-52.4572639465332i,2.350247964846946+0.6771013983739058i,0.1556358569416096-0.03699499854767426i,99999+0i,0.07946205744298855,0.04235220025511476
43,3,24,849.383056640625+119.2898025512695i,315.9099426269531-68.73113250732422i,2.488729553122213+0.9190688992801405i,0.143428220303141-0.05693849140928914i,99999+0i,0.07946205744298855,0.04235220025511476
43,3,24,873.1214599609375+125.4242935180664i,288.9796447753906-82.97156524658203i,2.676161862141277+1.202401755124332i,0.1340893604511976-0.0741636255573041i,99999+0i,0.07946205744298855,0.04235220025511476
43,3,24,893.3880004882812+113.2693176269531i,262.2627563476562-91.80247497558594i,2.899955928201298+1.446993291921704i,0.1316819256528775-0.08953809888709997i,99999+0i,0.07946205744298855,0.04235220025511476
43,3,24,906.0597534179688+74.98451995849609i,239.9998931884766-102.4599304199219i,3.080433760889241+1.62752384416953i,0.1414542404881272-0.1035672507155271i,99999+0i,0.07946205744298855,0.04235220025511476
43,3,24,912.5057983398438+13.95263481140137i,217.0777587890625-122.1578903198242i,3.165111265241661+1.845403010587082i,0.1709394853497017-0.1130244876109492i,99999+0i,0.07946205744298855,0.04235220025511476
43,3,24,916.3193359375-108.5615539550781i,177.1614532470703-142.5098571777344i,3.439534414652496+2.154001320494711i,0.2297130584141936-0.1037536452994887i,99999+0i,0.07946205744298855,0.04235220025511476
43,3,24,885.5676879882812-281.185791015625i,134.5481719970703-154.0589294433594i,3.88338744906256+2.356663173451629i,0.3189989267700521-0.03789253863290401i,99999+0i,0.07946205744298855,0.04235220025511476
43,3,24,812.3927001953125-439.1053466796875i,94.43931579589844-155.7550201416016i,4.37376806066826+2.563879075825608i,0.388999513032546+0.1518621647872201i,99999+0i,0.07946205744298855,0.04235220025511476
45,3,24,-1-1i,-1-1i,1-0i,-0.1035090665647503-0.3786871037981464i,0.0610819802322207-0.0003685340602771383i,0.06180654339682964,0.03971312292013592
45,3,24,789.5560913085938+24.69226264953613i,367.4663391113281+95.08586120605469i,2.030106361146901-0.4581158357174196i,0.1957541865794715-0.05527013415660167i,0.06437965949754186-0.0005782056449608091i,0.06180654339682964,0.03971312292013592
45,3,24,813.0729370117188+47.83052062988281i,344.6342163085938+70.06902313232422i,2.292680017232819-0.3273480205796036i,0.03221367730138728+0.045313683402741i,0.06085982311183327+9.094528748433815e-05i,0.06180654339682964,0.03971312292013592
45,3,24,812.0975341796875+54.15032196044922i,343.920654296875+66.19964599609375i,2.306155730987723-0.28645087118775i,0.01807931205848219-0.05390722585882915i,0.06049144044316092-0.000265868300629927i,0.06180654339682964,0.03971312292013592
45,3,24,818.2930297851562+52.82743835449219i,341.0213623046875+56.74958801269531i,2.359961326252074-0.2378132387018862i,0.1189983269510367-0.07265760222368524i,0.06261703969379985-0.0007537410596909982i,0.06180654339682964,0.03971312292013592
45,3,24,813.6805419921875+59.29133224487305i,346.1435852050781+52.12045669555664i,2.323807404643155-0.1786153885273196i,0.1967931134823517-0.01022760453844381i,0.05911080597673514-0.001389028964473351i,0.06180654339682964,0.03971312292013592
45,3,24,812.1882934570312+60.18289947509766i,347.4090270996094+49.42620849609375i,2.31562011609013-0.1562118970643839i,0.2252633326340309+0.06412558854493407i,0.06078527377711784+0.0001384023393993592i,0.06180654339682964,0.03971312292013592
45,3,24,813.0164794921875+62.37763977050781i,345.7103576660156+48.35211181640625i,2.331357953718008-0.1456376402247516i,0.2270410337699649+0.1158206767278355i,0.06044252345747124-0.0003787548082397894i,0.06180654339682964,0.03971312292013592
45,3,24,809.9071044921875+62.46164703369141i,350.5859985351562+49.33057022094727i,2.289884244817448-0.1440435405695544i,0.2225103230079195+0.1394377826089777i,0.05985099400963357-0.0009633703935483181i,0.06180654339682964,0.03971312292013592
45,3,24,810.1171264648438+69.34825897216797i,349.3783874511719+41.71858978271484i,2.30951022987178-0.07728368976632792i,0.2197490290696136+0.1398412444700352i,0.0601893449923746-0.0005810107733667805i,0.06180654339682964,0.03971312292013592
45,3,24,810.4987182617188+59.36198043823242i,350.6986083984375+37.22749328613281i,2.303113556990363-0.07521319848483696i,0.2187043536694644+0.1236410850806979i,0.05961546764875557-0.0005575756488319854i,0.06180654339682964,0.03971312292013592
45,3,24,808.23974609375+58.22943878173828i,351.5640869140625+39.13820266723633i,2.289052266180234-0.08920124067048421i,0.2163884119262741+0.09720339890569969i,0.0598022313889508-0.001601875264089378i,0.06180654339682964,0.03971312292013592
45,3,24,810.007568359375+60.63282775878906i,352.2035827636719+37.02346038818359i,2.292590973555604-0.0688432046792201i,0.2101772746955117+0.06636396396536645i,0.05800875951493857-0.001096267441863437i,0.06180654339682964,0.03971312292013592
45,3,24,808.0177001953125+60.44387817382812i,353.2019348144531+35.67955780029297i,2.281696907770905-0.059359976441657i,0.1992146286783407+0.03604147149703973i,0.05805384573915608-0.0003588928520468597i,0.06180654339682964,0.03971312292013592
45,3,24,808.1720581054688+58.82095336914062i,351.9856262207031+39.46218872070312i,2.286038526025099-0.08918298938712024i,0.1844345789049169+0.009713907523905732i,0.05839416345103678-0.0008301144139997251i,0.06180654339682964,0.03971312292013592
45,3,24,807.1643676757812+39.57566070556641i,356.5906066894531+28.65326690673828i,2.257899763802486-0.07044645429262376i,0.1678381084878034-0.01084462267761588i,0.05902375205171379-0.001166888098477092i,0.06180654339682964,0.03971312292013592
45,3,24,807.3558959960938+43.03753662109375i,356.0114135742188+24.78983879089355i,2.265215425981582-0.03684373060949756i,0.1516281318085714-0.0253811204593258i,0.05762275383914502-0.0009205962182883056i,0.06180654339682964,0.03971312292013592
45,3,24,807.3765869140625+41.27813720703125i,356.6486206054688+27.25918579101562i,2.259434212403748-0.05695297443454659i,0.137598849260691-0.034653133726483i,0.05575296294919093-0.001273947255977015i,0.06180654339682964,0.03971312292013592
45,3,24,806.4431762695312+40.81784820556641i,355.0548095703125+27.39249801635742i,2.266697892754212-0.05991376190940516i,0.1268942268545768-0.03983846490003336i,0.05650520388549294-0.001120837456506341i,0.06180654339682964,0.03971312292013592
45,3,24,804.5432739257812+41.78322601318359i,358.6574401855469+27.54585266113281i,2.238948752243453-0.0554582847121521i,0.1200455477152458-0.04206320958947175i,0.05492806741921336-0.001037044852060359i,0.06180654339682964,0.03971312292013592
45,3,24,803.5673828125+40.24156951904297i,359.9583129882812+27.39739418029785i,2.227992075373549-0.05778337893594691i,0.1171285976820043-0.04212807137528678i,0.05509705593924241-0.0007624221942197747i,0.06180654339682964,0.03971312292013592
45,3,24,804.3428344726562+2.048969268798828i,361.2250671386719+10.19551753997803i,2.22509573878519-0.05713067901844564i,0.117913751882276-0.04042135899680861i,0.05390215078957009-0.001683712840807436i,0.06180654339682964,0.03971312292013592
45,3,24,802.4989013671875+1.395147323608398i,362.6043090820312+8.249770164489746i,2.212095734820611-0.04648078814390709i,0.1219531860958548-0.03697025811371613i,0.05269895876409672-0.001863674257659877i,0.06180654339682964,0.03971312292013592
45,3,24,802.3924560546875+3.123067855834961i,362.2763977050781+6.508145332336426i,2.214302885929643-0.03115835645687412i,0.128612050891519-0.03158123757669341i,0.0521720268510209-0.001541867471485562i,0.06180654339682964,0.03971312292013592
45,3,24,800.8016967773438-0.1213893890380859i,363.4182739257812+11.06947898864746i,2.201473586106071-0.06738944283110865i,0.1370849463491925-0.02402762932301103i,0.05048422876454815-0.001180869021849386i,0.06180654339682964,0.03971312292013592
45,3,24,799.0712280273438+1.930177688598633i,365.551025390625+10.88748073577881i,2.184155984271766-0.05977217131520207i,0.1464426308517045-0.01424285507169185i,0.05016396935679135-0.001270707605566292i,0.06180654339682964,0.03971312292013592
45,3,24,798.7544555664062+2.024686813354492i,365.5809326171875+8.914460182189941i,2.183727515837115-0.04771054401130986i,0.1557321914168218-0.002474226817619761i,0.04795148143162495-0.001180287426134185i,0.06180654339682964,0.03971312292013592
45,3,24,796.6724853515625+13.18979072570801i,367.4271545410156+11.8895435333252i,2.167138475604452-0.0342285439911089i,0.1641188153303899+0.01064363064954908i,0.04722138626778995-0.001216836389613684i,0.06180654339682964,0.03971312292013592
45,3,24,796.5929565429688+13.12221908569336i,367.5783081054688+10.73658752441406i,2.166332597381495-0.02757725423279267i,0.1710258266218211+0.02411689276889108i,0.04584626869095616-0.001219259998926545i,0.06180654339682964,0.03971312292013592
